geo_code,store_geo_code,store_option_id,population,retail_market,is_open,distance,drive_time,agg_beta,alpha,beta,turnover_no_competition,local_market_share_fraction,turnover_w_competition,competition_impact,turnover
60883003,60882302,1,3181.22326023,11247119.85222152,False,4105.5,8.211,3.4000000000000004,1,0.80734,5706113.7858260665,0.19188846159331072,2158192.5257983715,0.3782245862603199,2158192.5257983715
60883003,60881101,1,3181.22326023,11247119.85222152,False,5747.4,11.4948,3.4000000000000004,1,0.610312,3826360.1506845793,0.1521856653547155,1711650.4180345617,0.44733123663968954,1711650.4180345617
60883003,60880507,1,3181.22326023,11247119.85222152,False,7258.5,14.517,3.4000000000000004,1,0.42898000000000003,2466718.3259892245,0.1120350589452021,1260071.7356073908,0.5108291945340236,1260071.7356073908
60883003,60880603,1,3181.22326023,11247119.85222152,False,7008.2,14.0164,3.4000000000000004,1,0.45901599999999987,2691930.6539101074,0.11894638425961432,1337804.2397562775,0.49696831447462364,1337804.2397562775
60883003,60881304,1,3181.22326023,11247119.85222152,False,6022.0,12.044,3.4000000000000004,1,0.5773599999999999,3579283.4217709764,0.14516161473942513,1632650.0789163203,0.45613880951302516,1632650.0789163203
60883003,60881504,1,3181.22326023,11247119.85222152,False,5106.9,10.2138,3.4000000000000004,1,0.6871719999999999,4402662.57191241,0.16812896545582123,1890966.6251116332,0.42950523557617165,1890966.6251116332
60883003,60881702,1,3181.22326023,11247119.85222152,False,5283.4,10.5668,3.4000000000000004,1,0.6659919999999999,4243853.239599042,0.16379569856507337,1842229.8530397287,0.43409367596646253,1842229.8530397287
60883003,60883801,1,3181.22326023,11247119.85222152,False,7766.7,15.5334,3.4000000000000004,1,0.3679959999999999,2129439.695860805,0.09766358563013333,1098434.052779809,0.5158324299649998,1098434.052779809
60883003,60882803,1,3181.22326023,11247119.85222152,False,507.1,1.0142,3.4000000000000004,1,1.0,8769559.302694757,0.22727272727272727,2556163.6027776184,0.2914814205078865,2556163.6027776184
60883003,60882102,1,3181.22326023,11247119.85222152,False,2866.7,5.7334,3.4000000000000004,1,0.9559960000000001,7378065.634577909,0.21946668454241006,2468368.104618178,0.3345549127470443,2468368.104618178
60883003,60880404,1,3181.22326023,11247119.85222152,False,7127.7,14.2554,3.4000000000000004,1,0.44467599999999996,2584408.18812287,0.11566020127573817,1300844.1458802917,0.5033431451960892,1300844.1458802917
60883003,60880304,1,3181.22326023,11247119.85222152,False,6195.7,12.3914,3.4000000000000004,1,0.5565159999999999,3422993.4443045063,0.14065809414141126,1581998.44299351,0.4621681194352813,1581998.44299351
60883003,60880202,1,3181.22326023,11247119.85222152,False,5589.5,11.179,3.4000000000000004,1,0.6292599999999999,3968433.7686578413,0.15617259744965573,1756491.9211490229,0.4426159093347005,1756491.9211490229
60883003,60880205,1,3181.22326023,11247119.85222152,False,6025.2,12.0504,3.4000000000000004,1,0.5769759999999999,3576404.1590888086,0.14507907515660137,1631721.7463357493,0.45624646257862456,1631721.7463357493
60883003,60881201,1,3181.22326023,11247119.85222152,False,6832.1,13.6642,3.4000000000000004,1,0.480148,2850380.078388205,0.12374476437496713,1391772.1960101672,0.4882760045099558,1391772.1960101672
60883003,60880204,1,3181.22326023,11247119.85222152,False,5851.0,11.702,3.4000000000000004,1,0.59788,3733144.021349367,0.14954926110838743,1681998.463497204,0.45055814988065623,1681998.463497204
60883003,60880602,1,3181.22326023,11247119.85222152,False,6388.1,12.7762,3.4000000000000004,1,0.533428,3249877.775539113,0.13561402420484117,1525267.183873919,0.4693306300175848,1525267.183873919
60883003,60880302,1,3181.22326023,11247119.85222152,False,6320.8,12.6416,3.4000000000000004,1,0.541504,3310432.2688234732,0.13738511999480402,1545186.910493396,0.46676288321783277,1545186.910493396
60883003,60880502,1,3181.22326023,11247119.85222152,False,6622.5,13.245,3.4000000000000004,1,0.5053000000000001,3038971.7840702552,0.12938826722658953,1455245.3489687182,0.478861092622463,1455245.3489687182
60882402,60882902,1,2508.94507726,8474507.70059288,True,5047.2,10.0944,3.2026564,1,0.694336,3357803.339159713,0.17817227459822604,1509922.3131148156,0.44967562438980485,1509922.3131148156
60882402,60883701,1,2508.94507726,8474507.70059288,True,4608.1,9.2162,3.2026564,1,0.747028,3788342.2283806335,0.18913612439515423,1602835.5426470272,0.4230968180855656,1602835.5426470272
60882402,60880501,1,2508.94507726,8474507.70059288,True,2770.2,5.5404,3.2026564,1,0.967576,5657377.952730992,0.23201968312365517,1966252.5913205354,0.3475554590393531,1966252.5913205354
60882402,60880904,1,2508.94507726,8474507.70059288,False,5618.3,11.2366,3.2026564,1,0.625804,2970620.031335026,0.16346100902597818,1385251.5797373343,0.46631732268862014,1385251.5797373343
60882402,60882503,1,2508.94507726,8474507.70059288,False,537.3,1.0746,3.2026564,1,1.0,6597472.040973161,0.23794474371019242,2016464.5628876246,0.3056420020220632,2016464.5628876246
60882402,60880902,1,2508.94507726,8474507.70059288,False,5398.5,10.797,3.2026564,1,0.65218,3119635.774742251,0.16918487124382242,1433758.4941795878,0.4595916311089384,1433758.4941795878
60882402,60883202,1,2508.94507726,8474507.70059288,False,3868.8,7.7376,3.2026564,1,0.835744,4540166.653546431,0.2069492663481313,1753793.1512992855,0.3862838713044501,1753793.1512992855
60882402,60880102,1,2508.94507726,8474507.70059288,False,1247.2,2.4944,3.2026564,1,1.0,6356829.920307126,0.23794474371019242,2016464.5628876246,0.31721228791192835,2016464.5628876246
