Pool,Skill,Task,Quantity
Sta04_Elec,SKILL,Plane4_2AJ430-04-636W,1
Sta04_Elec,SKILL,Plane4_2AJ430-04-637W,1
Sta04_Elec,SKILL,Plane4_2AJ430-04-638W,1
Sta04_Elec,SKILL,Plane4_2AJ430-04-639W,1
Sta04_Elec,SKILL,Plane4_2AJ430-04-640WB,1
Sta04_Elec,SKILL,Plane4_2AJ430-04-641W,1
Sta04_Elec,SKILL,Plane4_2AJ430-04-642WB,1
Sta04_Elec,SKILL,Plane4_2AJ430-04-643W,1
Sta04_Elec,SKILL,Plane4_2AJ430-04-644WB,1
Sta04_Elec,SKILL,Plane4_2AJ430-04-668W,1
Sta04_Test,SKILL,Plane4_2AJ430-04-8A12,1
Sta04_Test,SKILL,Plane4_2AJ430-04-8A18,1
Sta04_Test,SKILL,Plane4_2AJ430-04-8A45A,1
Sta04_Test,SKILL,Plane4_2AJ430-04-8A46A,1
Sta04_Test,SKILL,Plane4_2AJ430-04-8A47A,1
Sta04_Plumb,SKILL,Plane4_2AJ430-04-907U,1
Sta04_Struct,SKILL,Plane4_2AJ430-04-929C,1
Sta04_Struct,SKILL,Plane4_2AJ430-04-930C,1
Sta04_Struct,SKILL,Plane4_2AJ430-04-933C,1
Sta04_Elec,SKILL,Plane4_2AJ430-04-975W,1
Sta04_Elec,SKILL,Plane4_2AJ430-04-976W,1
Sta04_Elec,SKILL,Plane4_2AJ430-04-977W,1
Sta04_Elec,SKILL,Plane4_2AJ430-04-978W,1
Sta04_Elec,SKILL,Plane4_2AJ430-04-979W,1
Sta04_Elec,SKILL,Plane4_2AJ430-04-980W,1
Sta04_Elec,SKILL,Plane4_2AJ430-04-988W,1
Sta05_Plumb,SKILL,Plane4_2AJ430-05-134U,1
Sta05_Plumb,SKILL,Plane4_2AJ430-05-138U,1
Sta05_Plumb,SKILL,Plane4_2AJ430-05-140U,1
Sta05_Plumb,SKILL,Plane4_2AJ430-05-158U,1
Sta05_Plumb,SKILL,Plane4_2AJ430-05-160U,1
Sta05_Plumb,SKILL,Plane4_2AJ430-05-166U,1
Sta05_Struct,SKILL,Plane4_2AJ430-05-1MV5,3
Sta05_Elec,SKILL,Plane4_2AJ430-05-351W,1
Sta05_Elec,SKILL,Plane4_2AJ430-05-355W,1
Sta05_Elec,SKILL,Plane4_2AJ430-05-357W,1
Sta05_Elec,SKILL,Plane4_2AJ430-05-363C,1
Sta05_Elec,SKILL,Plane4_2AJ430-05-369W,1
Sta05_Plumb,SKILL,Plane4_2AJ430-05-508Y,1
Sta05_Plumb,SKILL,Plane4_2AJ430-05-509U,1
Sta05_Plumb,SKILL,Plane4_2AJ430-05-511U,1
Sta05_Plumb,SKILL,Plane4_2AJ430-05-513U,1
Sta05_Elec,SKILL,Plane4_2AJ430-05-566W,1
Sta05_Elec,SKILL,Plane4_2AJ430-05-571W,1
Sta05_Elec,SKILL,Plane4_2AJ430-05-572W,1
Sta05_Elec,SKILL,Plane4_2AJ430-05-577W,1
Sta05_Elec,SKILL,Plane4_2AJ430-05-579C,1
Sta05_Plumb,SKILL,Plane4_2AJ430-05-602C,1
Sta05_Plumb,SKILL,Plane4_2AJ430-05-604C,1
Sta05_Elec,SKILL,Plane4_2AJ430-05-645W,1
Sta05_Elec,SKILL,Plane4_2AJ430-05-647W,1
Sta05_Elec,SKILL,Plane4_2AJ430-05-649W,1
Sta05_Elec,SKILL,Plane4_2AJ430-05-662C,1
Sta05_Elec,SKILL,Plane4_2AJ430-05-679C,1
Sta05_Plumb,SKILL,Plane4_2AJ430-05-701U,1
Sta05_Plumb,SKILL,Plane4_2AJ430-05-702U,1
Sta05_Plumb,SKILL,Plane4_2AJ430-05-703U,1
Sta05_Plumb,SKILL,Plane4_2AJ430-05-705U,1
Sta05_Plumb,SKILL,Plane4_2AJ430-05-707U,1
Sta05_Plumb,SKILL,Plane4_2AJ430-05-708U,1
Sta05_Elec,SKILL,Plane4_2AJ430-05-734W,1
Sta05_Elec,SKILL,Plane4_2AJ430-05-735W,1
Sta05_Elec,SKILL,Plane4_2AJ430-05-736W,1
Sta05_Elec,SKILL,Plane4_2AJ430-05-737W,1
Sta05_Elec,SKILL,Plane4_2AJ430-05-738C,1
Sta05_Elec,SKILL,Plane4_2AJ430-05-747W,1
Sta05_Plumb,SKILL,Plane4_2AJ430-05-800U,1
Sta05_Test,SKILL,Plane4_2AJ430-05-8A44A,1
Sta05_Test,SKILL,Plane4_2AJ430-05-8B13,1
Sta05_Test,SKILL,Plane4_2AJ430-05-8B32,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-200C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-205C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-210C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-215C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-220C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-225C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-230C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-235C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-250C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-255C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-260C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-265C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-275C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-301C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-305C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-310C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-315C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-320C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-321C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-322C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-325C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-330C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-335C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-350C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-365C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-370C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-375C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-380C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-385C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-390C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-395C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-398C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-700C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-705C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-710C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-711C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-712C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-715C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-720C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-725C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-730C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-732C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-733C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-734C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-735C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-736C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-738C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-744C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-746C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-750C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-755C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-775C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-780C,1
Sta01_Struct,SKILL,Plane4_2AJ440-01-795C,1
Sta02_Struct,SKILL,Plane4_2AJ440-02-105C,1
Sta02_Struct,SKILL,Plane4_2AJ440-02-110C,1
Sta02_Struct,SKILL,Plane4_2AJ440-02-150C,1
Sta02_Struct,SKILL,Plane4_2AJ440-02-155C,1
Sta02_Struct,SKILL,Plane4_2AJ440-02-765C,1
Sta02_Struct,SKILL,Plane4_2AJ440-02-770C,1
Sta02_Struct,SKILL,Plane4_2AJ440-02-785C,1
Sta02_Struct,SKILL,Plane4_2AJ440-02-790C,1
Sta02_Test,SKILL,Plane4_2AJ440-02-8A02,1
Sta02_Test,SKILL,Plane4_2AJ440-02-8A03,1
Sta02_Test,SKILL,Plane4_2AJ440-02-8A04,1
Sta02_Test,SKILL,Plane4_2AJ440-02-8A05,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-101C,2
Sta01_Struct,SKILL,Plane4_2AJ450-01-235C,2
Sta01_Struct,SKILL,Plane4_2AJ450-01-240C,2
Sta01_Struct,SKILL,Plane4_2AJ450-01-325C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-330C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-335C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-340C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-425C,2
Sta01_Struct,SKILL,Plane4_2AJ450-01-430C,2
Sta01_Struct,SKILL,Plane4_2AJ450-01-460CA,2
Sta01_Struct,SKILL,Plane4_2AJ450-01-465C,2
Sta01_Struct,SKILL,Plane4_2AJ450-01-470C,2
Sta01_Struct,SKILL,Plane4_2AJ450-01-510C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-515C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-526C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-528C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-529C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-532C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-533C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-536C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-537C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-540C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-541C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-544C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-545C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-550C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-551C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-554C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-555C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-558C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-559C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-562C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-563C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-566C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-567C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-570C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-571C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-574C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-575C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-628C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-629C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-632C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-633C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-636C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-637C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-640C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-641C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-644C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-645C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-650C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-651C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-654C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-655C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-658C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-659C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-662C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-663C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-666C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-667C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-670C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-671C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-674C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-675C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-705C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-710C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-715C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-720C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-725C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-730C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-755C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-760C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-765D,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-770D,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-775C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-780C,1
Sta01_STEM,SKILL,Plane4_2AJ450-01-8MV4,2
Sta01_STEM,SKILL,Plane4_2AJ450-01-8MV5,2
Sta01_Struct,SKILL,Plane4_2AJ450-01-915C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-925C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-930C,2
Sta01_Struct,SKILL,Plane4_2AJ450-01-935C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-940C,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-LF01,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-LF02,1
Sta01_Struct,SKILL,Plane4_2AJ450-01-MV01A,2
Sta03_Struct,SKILL,Plane5_2BJ420-03-655C,1
Sta03_Struct,SKILL,Plane5_2BJ420-03-660C,1
Sta03_Struct,SKILL,Plane5_2BJ420-03-662C,1
Sta04_Struct,SKILL,Plane5_2BJ420-04-605C,1
Sta04_Struct,SKILL,Plane5_2BJ420-04-610C,1
Sta05_Struct,SKILL,Plane5_2BJ420-05-03FA,1
Sta05_Struct,SKILL,Plane5_2BJ420-05-08FA,1
Sta05_Struct,SKILL,Plane5_2BJ420-05-09FA,1
Sta01_Struct,SKILL,Plane5_2BJ430-01-079CA,1
Sta01_Struct,SKILL,Plane5_2BJ430-01-081CA,1
Sta01_Struct,SKILL,Plane5_2BJ430-01-082CA,1
Sta01_Struct,SKILL,Plane5_2BJ430-01-083CA,1
Sta01_Struct,SKILL,Plane5_2BJ430-01-084CA,1
Sta01_Struct,SKILL,Plane5_2BJ430-01-085CA,1
Sta01_Struct,SKILL,Plane5_2BJ430-01-088CA,1
Sta01_Struct,SKILL,Plane5_2BJ430-01-094CA,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-507YA,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-521YA,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-522Y,1
Sta01_Elec,SKILL,Plane5_2BJ430-01-540WA,1
Sta01_Elec,SKILL,Plane5_2BJ430-01-541WA,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-601CA,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-606U,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-609UA,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-611YA,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-614Y,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-615CA,1
Sta01_Elec,SKILL,Plane5_2BJ430-01-621WA,1
Sta01_Elec,SKILL,Plane5_2BJ430-01-622WA,1
Sta01_Struct,SKILL,Plane5_2BJ430-01-625CA,1
Sta01_Struct,SKILL,Plane5_2BJ430-01-650CA,1
Sta01_Struct,SKILL,Plane5_2BJ430-01-652CA,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-665UA,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-671YA,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-674YB,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-675CA,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-676Y,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-684UA,1
Sta01_Struct,SKILL,Plane5_2BJ430-01-691C,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-704UB,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-706YB,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-710YA,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-718YA,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-723C,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-728C,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-730C,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-750CA,1
Sta01_Elec,SKILL,Plane5_2BJ430-01-752WA,1
Sta01_Elec,SKILL,Plane5_2BJ430-01-754CA,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-756CA,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-758CA,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-760CA,1
Sta01_Elec,SKILL,Plane5_2BJ430-01-821WA,1
Sta01_Struct,SKILL,Plane5_2BJ430-01-823CB,1
Sta01_Elec,SKILL,Plane5_2BJ430-01-825C,1
Sta01_Struct,SKILL,Plane5_2BJ430-01-829CA,1
Sta01_Elec,SKILL,Plane5_2BJ430-01-831WA,1
Sta01_Elec,SKILL,Plane5_2BJ430-01-833WA,1
Sta01_Struct,SKILL,Plane5_2BJ430-01-837W,1
Sta01_Elec,SKILL,Plane5_2BJ430-01-839W,1
Sta01_Struct,SKILL,Plane5_2BJ430-01-865CA,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-904CB,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-905CB,1
Sta01_Struct,SKILL,Plane5_2BJ430-01-931C,1
Sta01_Struct,SKILL,Plane5_2BJ430-01-932C,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-957CA,2
Sta01_Plumb,SKILL,Plane5_2BJ430-01-979CB,1
Sta01_Plumb,SKILL,Plane5_2BJ430-01-980CB,1
Sta02_Elec,SKILL,Plane5_2BJ430-02-021C,1
Sta02_Elec,SKILL,Plane5_2BJ430-02-025W,1
Sta02_Elec,SKILL,Plane5_2BJ430-02-027W,1
Sta02_Elec,SKILL,Plane5_2BJ430-02-029W,1
Sta02_Elec,SKILL,Plane5_2BJ430-02-031WA,1
Sta02_Struct,SKILL,Plane5_2BJ430-02-047C,1
Sta02_Struct,SKILL,Plane5_2BJ430-02-048C,1
Sta02_Struct,SKILL,Plane5_2BJ430-02-051C,1
Sta02_Struct,SKILL,Plane5_2BJ430-02-052C,1
Sta02_Struct,SKILL,Plane5_2BJ430-02-053C,1
Sta02_Struct,SKILL,Plane5_2BJ430-02-054C,1
Sta02_Struct,SKILL,Plane5_2BJ430-02-055C,1
Sta02_Struct,SKILL,Plane5_2BJ430-02-056C,1
Sta02_Elec,SKILL,Plane5_2BJ430-02-063W,1
Sta02_Elec,SKILL,Plane5_2BJ430-02-064W,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-091Y,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-092Y,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-101Y,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-103Y,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-104Y,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-105YA,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-106Y,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-107Y,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-109Y,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-111W,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-117U,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-118C,1
Sta02_Struct,SKILL,Plane5_2BJ430-02-1MV2A,4
Sta02_Plumb,SKILL,Plane5_2BJ430-02-220Y,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-222YA,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-224Y,1
Sta02_Elec,SKILL,Plane5_2BJ430-02-251W,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-253C,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-304Y,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-305Y,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-306Y,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-307Y,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-335U,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-352Y,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-401C,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-402C,1
Sta02_Elec,SKILL,Plane5_2BJ430-02-407W,1
Sta02_Elec,SKILL,Plane5_2BJ430-02-409W,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-524Y,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-526Y,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-528Y,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-605YA,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-607YA,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-608Y,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-613YA,1
Sta02_Struct,SKILL,Plane5_2BJ430-02-672C,1
Sta02_Struct,SKILL,Plane5_2BJ430-02-673C,1
Sta02_Elec,SKILL,Plane5_2BJ430-02-764W,1
Sta02_Test,SKILL,Plane5_2BJ430-02-8A30,1
Sta02_Test,SKILL,Plane5_2BJ430-02-8A38A,1
Sta02_Test,SKILL,Plane5_2BJ430-02-8A43,1
Sta02_Test,SKILL,Plane5_2BJ430-02-8A51,1
Sta02_Test,SKILL,Plane5_2BJ430-02-8A52,1
Sta02_Test,SKILL,Plane5_2BJ430-02-8A53,1
Sta02_Test,SKILL,Plane5_2BJ430-02-8B30,1
Sta02_Test,SKILL,Plane5_2BJ430-02-8B38,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-908UA,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-909UA,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-910UA,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-911UA,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-912U,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-914U,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-952C,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-953C,1
Sta02_Elec,SKILL,Plane5_2BJ430-02-956W,2
Sta02_Elec,SKILL,Plane5_2BJ430-02-959W,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-974U,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-978U,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-981YA,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-982YA,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-983YA,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-984YA,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-988U,1
Sta02_Plumb,SKILL,Plane5_2BJ430-02-993U,1
Sta03_Plumb,SKILL,Plane5_2BJ430-03-045C,1
Sta03_Plumb,SKILL,Plane5_2BJ430-03-046C,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-057C,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-058C,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-059C,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-060C,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-061C,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-062C,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-065W,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-066W,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-067W,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-068W,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-069W,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-070W,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-072W,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-074W,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-076W,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-078W,1
Sta03_Plumb,SKILL,Plane5_2BJ430-03-110Y,1
Sta03_Plumb,SKILL,Plane5_2BJ430-03-113U,1
Sta03_Plumb,SKILL,Plane5_2BJ430-03-120U,1
Sta03_Plumb,SKILL,Plane5_2BJ430-03-128U,1
Sta03_Plumb,SKILL,Plane5_2BJ430-03-130U,1
Sta03_Plumb,SKILL,Plane5_2BJ430-03-132U,1
Sta03_Plumb,SKILL,Plane5_2BJ430-03-162U,1
Sta03_Plumb,SKILL,Plane5_2BJ430-03-168U,1
Sta03_Plumb,SKILL,Plane5_2BJ430-03-169C,1
Sta03_Plumb,SKILL,Plane5_2BJ430-03-170U,1
Sta03_Plumb,SKILL,Plane5_2BJ430-03-171U,1
Sta03_Plumb,SKILL,Plane5_2BJ430-03-172U,1
Sta03_Plumb,SKILL,Plane5_2BJ430-03-173U,1
Sta03_Plumb,SKILL,Plane5_2BJ430-03-194U,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-1MV3,2
Sta03_Plumb,SKILL,Plane5_2BJ430-03-204C,1
Sta03_Plumb,SKILL,Plane5_2BJ430-03-206C,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-207W,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-208W,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-209W,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-211C,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-212W,1
Sta03_Plumb,SKILL,Plane5_2BJ430-03-336U,1
Sta03_Plumb,SKILL,Plane5_2BJ430-03-337U,1
Sta03_Plumb,SKILL,Plane5_2BJ430-03-338U,1
Sta03_Plumb,SKILL,Plane5_2BJ430-03-339U,1
Sta03_Plumb,SKILL,Plane5_2BJ430-03-341U,1
Sta03_Plumb,SKILL,Plane5_2BJ430-03-343U,1
Sta03_Plumb,SKILL,Plane5_2BJ430-03-345U,1
Sta03_Plumb,SKILL,Plane5_2BJ430-03-347U,1
Sta03_Plumb,SKILL,Plane5_2BJ430-03-349U,1
Sta03_Plumb,SKILL,Plane5_2BJ430-03-369U,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-408W,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-410W,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-552W,2
Sta03_Elec,SKILL,Plane5_2BJ430-03-553W,2
Sta03_Elec,SKILL,Plane5_2BJ430-03-554W,2
Sta03_Elec,SKILL,Plane5_2BJ430-03-555C,2
Sta03_Elec,SKILL,Plane5_2BJ430-03-557W,2
Sta03_Elec,SKILL,Plane5_2BJ430-03-558W,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-559W,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-560W,1
Sta03_Elec,SKILL,Plane5_2BJ430-03-624WA,1
